URL,url_length,num_digits,num_special_chars,num_subdomains,uses_https,has_phishing_keyword,has_risky_tld,typo_suspected,has_iframe,has_mouseover_script,redirect_count,domain_age_days,page_rank,has_ssl_certificate,dns_record_present,whois_update_days,hosting_country,ip_location_risk,click_rate,bounce_rate,avg_time_on_page,is_phishing
https://ekkxt.apple.com/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,1,3,0.12,1,1,128,US,0,0.54,0.08,118,0
https://microsoft.net/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,1,149,0.06,1,1,118,US,0,0.6,0.29,107,0
https://apple.org/dashboard/home/index,38,0,5,0,1,0,0,0,0,0,1,433,0.23,1,1,73,IN,0,0.56,0.3,137,0
https://uqalyj.gia.facebook.net/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,68,0.33,1,1,1,FR,0,0.4,0.04,140,0
https://microsoft.com/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,0,242,0.4,1,1,386,US,0,0.52,0.28,140,0
https://fzmku.bat.google.org/dashboard/home/index,49,0,5,2,1,0,0,0,0,0,0,37,0.59,1,1,105,US,0,0.49,0.3,122,0
https://google.org/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,695,0.14,1,1,189,FR,0,0.52,0.28,126,0
http://bbnozd.microsoft.net/dashboard/home/index,48,0,5,1,0,0,0,0,0,0,0,243,0.29,1,1,23,DE,0,0.59,0.14,111,0
https://ghf.tgsmr.google.com/dashboard/home/index,49,0,5,2,1,0,0,0,0,0,0,101,0.12,1,1,462,BR,0,0.42,0.26,111,0
http://gaofl.microsoft.org/dashboard/home/index,47,0,5,1,0,0,0,0,0,0,0,98,0.1,1,1,38,FR,0,0.46,0.22,129,0
https://ugkam.apple.net/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,1,640,0.05,1,1,277,DE,0,0.51,0.18,118,0
http://facebook.net/dashboard/home/index,40,0,5,0,0,0,0,0,0,0,0,129,0.06,1,1,79,BR,0,0.33,0.49,111,0
https://vljngv.microsoft.com/dashboard/home/index,49,0,5,1,1,0,0,0,0,0,2,27,0.3,1,1,167,KR,0,0.54,0.35,128,0
http://uyjv.ooo.amazon.net/dashboard/home/index,47,0,5,2,0,0,0,0,0,0,1,57,0.09,1,1,267,US,0,0.46,0.26,131,0
https://hed.qvkazc.microsoft.com/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,0,555,0.35,1,1,580,US,0,0.4,0.24,112,0
https://rzkw.google.net/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,0,137,0.13,1,1,176,FR,0,0.5,0.42,120,0
http://lgytu.mlcmb.facebook.org/dashboard/home/index,52,0,5,2,0,0,0,0,0,0,2,72,0.33,1,1,55,RU,0,0.48,0.22,116,0
https://ome.microsoft.org/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,1,394,0.34,1,1,353,FR,0,0.41,0.13,121,0
https://ptayc.apple.edu/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,0,1,0.14,1,1,347,IN,0,0.8,0.23,132,0
https://rxqlx.pyzotv.facebook.org/dashboard/home/index,54,0,5,2,1,0,0,0,0,0,1,897,0.58,1,1,515,BR,0,0.42,0.28,69,0
https://facebook.com/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,0,70,0.14,1,1,15,FR,0,0.45,0.46,97,0
http://ekqqq.amazon.edu/dashboard/home/index,44,0,5,1,0,0,0,0,0,0,0,495,0.36,1,1,33,FR,0,0.45,0.35,137,0
https://google.com/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,59,0.1,1,1,191,KR,0,0.45,0.32,114,0
http://apple.com/dashboard/home/index,37,0,5,0,0,0,0,0,0,0,2,82,0.28,1,1,128,IN,0,0.58,0.33,97,0
https://facebook.net/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,2,150,0.56,1,1,121,DE,0,0.38,0.34,124,0
https://microsoft.org/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,0,20,0.37,1,1,103,CN,0,0.47,0.27,143,0
https://rig.rbad.amazon.com/dashboard/home/index,48,0,5,2,1,0,0,0,0,0,2,241,0.27,1,1,95,IN,0,0.56,0.42,85,0
https://jjpee.microsoft.com/dashboard/home/index,48,0,5,1,1,0,0,0,0,0,0,157,0.12,1,1,104,IN,0,0.49,0.15,92,0
https://facebook.net/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,1,157,0.24,1,1,104,RU,0,0.59,0.18,122,0
https://evesrw.google.com/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,1,388,0.24,1,1,193,IN,0,0.42,0.24,158,0
https://bycj.ezevda.facebook.edu/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,0,487,0.14,1,1,35,KR,0,0.68,0.27,89,0
https://cesefg.microsoft.org/dashboard/home/index,49,0,5,1,1,0,0,0,0,0,0,269,0.15,1,1,147,BR,0,0.5,0.42,97,0
https://ilhoma.zthx.amazon.org/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,0,608,0.54,1,1,65,FR,0,0.42,0.28,111,0
https://pec.microsoft.org/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,135,0.1,1,1,40,KR,0,0.6,0.28,106,0
https://hwhcl.amazon.net/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,644,0.24,1,1,10,CN,0,0.2,0.36,100,0
http://cdp.ydusx.facebook.org/dashboard/home/index,50,0,5,2,0,0,0,0,0,0,1,183,0.23,1,1,122,KR,0,0.5,0.6,116,0
http://bvycg.fgjnqi.amazon.edu/dashboard/home/index,51,0,5,2,0,0,0,0,0,0,0,376,0.24,1,1,236,CN,0,0.52,0.27,141,0
https://rserx.facebook.net/dashboard/home/index,47,0,5,1,1,0,0,0,0,0,1,344,0.37,1,1,147,CN,0,0.45,0.35,176,0
https://apple.com/dashboard/home/index,38,0,5,0,1,0,0,0,0,0,0,55,0.22,1,1,183,US,0,0.48,0.34,110,0
https://badc.kqg.apple.com/dashboard/home/index,47,0,5,2,1,0,0,0,0,0,0,0,0.28,1,1,10,RU,0,0.55,0.31,117,0
http://microsoft.org/dashboard/home/index,41,0,5,0,0,0,0,0,0,0,0,60,0.25,1,1,651,DE,0,0.41,0.31,124,0
http://ciexwv.zqxobe.microsoft.org/dashboard/home/index,55,0,5,2,0,0,0,0,0,0,0,179,0.07,1,1,242,CN,0,0.66,0.24,113,0
http://wncxe.facebook.org/dashboard/home/index,46,0,5,1,0,0,0,0,0,0,0,81,0.09,1,1,4,KR,0,0.64,0.26,146,0
https://wgzrsz.google.net/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,45,0.26,1,1,179,US,0,0.66,0.33,188,1
https://wmvzcn.cur.google.net/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,1,95,0.43,1,1,23,RU,0,0.45,0.3,135,0
https://xpja.qsydc.microsoft.org/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,1,9,0.44,1,1,9,KR,0,0.66,0.19,94,0
https://chfw.facebook.net/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,406,0.21,1,1,411,DE,0,0.36,0.18,150,0
https://iigual.facebook.net/dashboard/home/index,48,0,5,1,1,0,0,0,0,0,0,588,0.28,1,1,3,BR,0,0.62,0.29,146,0
http://amazon.org/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,0,947,0.45,1,1,29,FR,0,0.41,0.36,140,0
http://google.edu/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,0,394,0.31,1,1,15,FR,0,0.38,0.35,120,0
http://ygp.apple.com/dashboard/home/index,41,0,5,1,0,0,0,0,0,0,1,248,0.14,1,1,85,DE,0,0.54,0.46,135,0
https://google.com/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,1,339,0.53,1,1,396,RU,0,0.52,0.17,117,0
https://pdhqaw.apple.edu/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,1,339,0.2,1,1,143,IN,0,0.55,0.22,136,0
https://microsoft.org/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,1,306,0.01,1,1,66,IN,0,0.56,0.34,95,0
https://iiw.apple.edu/dashboard/home/index,42,0,5,1,1,0,0,0,0,0,0,321,0.36,1,1,16,US,0,0.56,0.45,137,0
https://xhev.bru.facebook.edu/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,0,201,0.26,1,1,230,RU,0,0.42,0.28,88,0
https://tuvj.qsops.microsoft.com/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,1,68,0.47,1,1,314,RU,0,0.57,0.41,132,0
https://cyhj.ypuf.facebook.org/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,1,723,0.2,1,1,176,IN,0,0.5,0.29,119,0
https://google.com/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,44,0.12,1,1,108,BR,0,0.41,0.18,133,0
https://phbskw.xeaog.amazon.edu/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,888,0.24,1,1,61,KR,0,0.62,0.13,117,0
https://jmi.ocujuh.amazon.net/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,0,284,0.32,1,1,495,KR,0,0.68,0.44,150,0
http://uoap.amazon.net/dashboard/home/index,43,0,5,1,0,0,0,0,0,0,0,159,0.35,1,1,410,FR,0,0.32,0.29,139,0
http://nxbchf.apple.com/dashboard/home/index,44,0,5,1,0,0,0,0,0,0,0,341,0.22,1,1,85,KR,0,0.4,0.31,121,0
https://microsoft.net/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,0,86,0.11,1,1,251,US,0,0.41,0.2,106,0
https://lnw.microsoft.org/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,1,372,0.19,1,1,45,BR,0,0.45,0.33,138,0
https://apple.org/dashboard/home/index,38,0,5,0,1,0,0,0,0,0,0,318,0.2,1,1,165,IN,0,0.43,0.48,132,0
http://amazon.net/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,0,614,0.18,1,1,457,IN,0,0.31,0.35,151,0
http://metrtg.sjw.facebook.edu/dashboard/home/index,51,0,5,2,0,0,0,0,0,0,0,54,0.09,1,1,342,IN,0,0.48,0.25,144,0
https://wjcp.google.org/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,1,258,0.2,1,1,218,IN,0,0.47,0.14,160,0
https://sloaq.zbo.microsoft.org/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,271,0.31,1,1,133,FR,0,0.62,0.32,102,0
http://google.net/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,1,103,0.42,1,1,149,CN,0,0.4,0.27,136,0
https://hdyuh.vbnyg.facebook.net/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,0,263,0.19,1,1,120,DE,0,0.79,0.4,117,0
https://vxpmq.bsbzs.facebook.edu/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,0,298,0.14,1,1,406,DE,0,0.47,0.35,130,0
http://umz.google.com/dashboard/home/index,42,0,5,1,0,0,0,0,0,0,0,320,0.17,1,1,29,KR,0,0.55,0.33,145,0
https://microsoft.org/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,2,73,0.1,1,1,231,FR,0,0.47,0.16,94,0
https://amazon.net/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,602,0.39,1,1,12,FR,0,0.5,0.38,140,0
https://cqs.google.edu/dashboard/home/index,43,0,5,1,1,0,0,0,0,0,1,28,0.31,1,1,234,BR,0,0.43,0.32,115,0
https://facebook.net/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,1,1,0.26,1,1,151,KR,0,0.61,0.39,154,0
https://facebook.com/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,2,356,0.39,1,1,125,IN,0,0.4,0.26,101,0
https://amazon.com/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,502,0.12,1,1,69,RU,0,0.46,0.41,108,0
http://cgaz.facebook.org/dashboard/home/index,45,0,5,1,0,0,0,0,0,0,2,84,0.41,1,1,46,CN,0,0.4,0.16,134,0
http://lxhvk.apple.org/dashboard/home/index,43,0,5,1,0,0,0,0,0,0,1,221,0.16,1,1,417,BR,0,0.56,0.22,149,0
https://exof.google.edu/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,1,261,0.51,1,1,192,IN,0,0.56,0.47,162,0
http://poitn.sfzjg.microsoft.edu/dashboard/home/index,53,0,5,2,0,0,0,0,0,0,0,634,0.56,1,1,114,DE,0,0.53,0.26,102,0
https://veso.kyq.apple.com/dashboard/home/index,47,0,5,2,1,0,0,0,0,0,0,111,0.42,1,1,136,KR,0,0.34,0.3,152,0
https://facebook.com/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,1,125,0.02,1,1,299,US,0,0.44,0.35,124,0
https://facebook.net/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,0,640,0.16,1,1,66,BR,0,0.43,0.25,122,0
http://ffx.ufu.apple.org/dashboard/home/index,45,0,5,2,0,0,0,0,0,0,0,214,0.42,1,1,69,US,0,0.46,0.12,94,0
https://gozhv.apple.net/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,0,160,0.64,1,1,66,BR,0,0.52,0.15,108,0
http://google.edu/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,1,310,0.13,1,1,86,DE,0,0.54,0.18,130,0
http://apple.com/dashboard/home/index,37,0,5,0,0,0,0,0,0,0,0,1296,0.33,1,1,20,IN,0,0.57,0.39,120,0
https://amazon.org/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,236,0.35,1,1,92,CN,0,0.54,0.31,177,0
http://ahhzej.tqyhob.facebook.com/dashboard/home/index,54,0,5,2,0,0,0,0,0,0,1,137,0.14,1,1,302,KR,0,0.54,0.31,141,0
https://fupn.cqqwxt.amazon.org/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,0,162,0.33,1,1,19,CN,0,0.45,0.22,163,0
https://epmbga.apple.net/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,150,0.39,1,1,542,DE,0,0.42,0.35,107,0
https://wlo.klyjv.apple.org/dashboard/home/index,48,0,5,2,1,0,0,0,0,0,0,5,0.19,1,1,386,CN,0,0.67,0.41,112,0
https://wfdxd.jhsr.facebook.net/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,121,0.18,1,1,537,BR,0,0.51,0.27,120,0
https://microsoft.net/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,0,285,0.44,1,1,77,FR,0,0.5,0.44,94,0
https://rvpucs.ilvl.facebook.org/dashboard/home/index,53,0,5,2,1,0,0,0,0,0,1,295,0.09,1,1,621,RU,0,0.63,0.13,131,0
http://ruhjx.kek.facebook.edu/dashboard/home/index,50,0,5,2,0,0,0,0,0,0,0,383,0.24,1,1,182,DE,0,0.48,0.35,121,0
https://uez.facebook.org/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,14,0.47,1,1,310,CN,0,0.45,0.35,109,0
https://ozsl.facebook.edu/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,1,78,0.34,1,1,377,DE,0,0.44,0.28,135,0
https://vvxfp.kewbmk.apple.net/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,0,63,0.19,1,1,124,DE,0,0.37,0.2,83,0
https://microsoft.org/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,1,58,0.16,1,1,36,FR,0,0.47,0.27,106,0
https://fxoyj.htmmau.apple.com/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,1,121,0.18,1,1,183,IN,0,0.38,0.29,105,0
https://google.edu/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,171,0.29,1,1,142,BR,0,0.43,0.17,130,0
http://dyofhv.emrq.facebook.com/dashboard/home/index,52,0,5,2,0,0,0,0,0,0,1,416,0.26,1,1,98,BR,0,0.55,0.16,101,0
https://bbwzct.amazon.net/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,1114,0.51,1,1,209,RU,0,0.42,0.25,150,0
http://kjx.amazon.edu/dashboard/home/index,42,0,5,1,0,0,0,0,0,0,0,178,0.54,1,1,114,CN,0,0.57,0.1,123,0
https://sodwqd.amazon.com/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,1,267,0.38,1,1,838,FR,0,0.49,0.25,118,0
http://fecxd.microsoft.net/dashboard/home/index,47,0,5,1,0,0,0,0,0,0,0,315,0.23,1,1,28,RU,0,0.51,0.28,113,0
http://facebook.org/dashboard/home/index,40,0,5,0,0,0,0,0,0,0,0,195,0.27,1,1,32,FR,0,0.49,0.29,101,0
http://amazon.com/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,2,7,0.13,1,1,228,DE,0,0.51,0.25,107,0
http://google.com/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,1,344,0.3,1,1,76,DE,0,0.63,0.27,84,0
http://facebook.org/dashboard/home/index,40,0,5,0,0,0,0,0,0,0,1,508,0.01,1,1,101,BR,0,0.5,0.28,121,0
http://vqsil.eno.google.edu/dashboard/home/index,48,0,5,2,0,0,0,0,0,0,1,109,0.35,1,1,310,IN,0,0.64,0.5,129,0
http://google.net/dashboard/home/index,308,0,5,0,0,0,0,0,0,0,14,272,0.65,1,1,105,BR,0,0.52,0.35,301,0
https://giya.apple.edu/dashboard/home/index,43,0,5,1,1,0,0,0,0,0,1,14,0.02,1,1,12,FR,0,0.48,0.26,117,0
http://ukn.microsoft.org/dashboard/home/index,45,0,5,1,0,0,0,0,0,0,1,190,0.27,1,1,13,IN,0,0.61,0.32,147,0
http://jbjg.obnau.apple.org/dashboard/home/index,48,0,5,2,0,0,0,0,0,0,1,266,0.22,1,1,221,BR,0,0.68,0.24,120,0
https://ckfs.apple.com/dashboard/home/index,43,0,5,1,1,0,0,0,0,0,1,87,0.1,1,1,367,RU,0,0.48,0.02,120,0
http://microsoft.com/dashboard/home/index,41,0,5,0,0,0,0,0,0,0,0,431,0.12,1,1,151,IN,0,0.46,0.24,111,0
https://ahkpai.mnyeon.apple.net/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,1,165,0.13,1,1,57,DE,0,0.36,0.07,134,0
http://wgakzd.zfije.facebook.org/dashboard/home/index,53,0,5,2,0,0,0,0,0,0,0,48,0.36,1,1,5,US,0,0.49,0.29,123,0
https://nvbrah.apple.edu/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,312,0.07,1,1,32,RU,0,0.27,0.31,112,0
https://apple.com/dashboard/home/index,38,0,5,0,1,0,0,0,0,0,0,166,0.21,1,1,33,FR,0,0.52,0.2,127,0
https://azxep.apple.com/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,0,79,0.32,1,1,60,BR,0,0.5,0.32,95,0
https://stev.facebook.org/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,310,0.56,1,1,57,US,0,0.54,0.0,103,0
http://oelb.microsoft.edu/dashboard/home/index,46,0,5,1,0,0,0,0,0,0,1,344,0.42,1,1,132,US,0,0.54,0.31,156,0
https://ukvgzq.apple.net/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,804,0.16,1,1,125,KR,0,0.33,0.31,96,0
https://microsoft.org/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,0,314,0.25,1,1,42,CN,0,0.41,0.38,78,0
http://vdwkr.facebook.com/dashboard/home/index,46,0,5,1,0,0,0,0,0,0,1,133,0.14,1,1,402,US,0,0.63,0.39,142,0
https://eaeqq.kogwt.microsoft.org/dashboard/home/index,54,0,5,2,1,0,0,0,0,0,1,248,0.21,1,1,66,BR,0,0.64,0.42,172,0
https://spr.dtvt.amazon.net/dashboard/home/index,48,0,5,2,1,0,0,0,0,0,1,20,0.18,1,1,246,BR,0,0.54,0.36,150,0
https://dovzxl.google.net/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,108,0.52,1,1,462,US,0,0.37,0.36,108,0
https://gyk.bxsr.microsoft.com/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,0,329,0.16,1,1,7,DE,0,0.5,0.21,146,0
https://upqw.nvkx.microsoft.com/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,429,0.19,1,1,60,US,0,0.6,0.43,80,0
https://cqnq.microsoft.edu/dashboard/home/index,47,0,5,1,1,0,0,0,0,0,3,417,0.25,1,1,47,BR,0,0.51,0.14,97,0
http://qsmg.svofw.microsoft.edu/dashboard/home/index,52,0,5,2,0,0,0,0,0,0,0,7,0.26,1,1,25,DE,0,0.5,0.48,118,0
http://ktibb.btsjro.amazon.edu/dashboard/home/index,51,0,5,2,0,0,0,0,0,0,1,822,0.41,1,1,246,DE,0,0.46,0.4,113,0
https://bodjm.iga.microsoft.org/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,2,701,0.56,1,1,107,KR,0,0.49,0.26,135,0
http://amazon.edu/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,0,2,0.53,1,1,13,RU,0,0.62,0.46,147,0
http://gvpl.google.net/dashboard/home/index,43,0,5,1,0,0,0,0,0,0,0,428,0.27,1,1,86,CN,0,0.59,0.49,119,0
https://vnewfs.google.com/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,181,0.57,1,1,6,US,0,0.63,0.3,103,0
http://gwfqsf.bsu.apple.net/dashboard/home/index,48,0,5,2,0,0,0,0,0,0,0,31,0.29,1,1,508,FR,0,0.6,0.25,112,0
https://nbduen.tryurt.apple.net/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,1,901,0.29,1,1,588,DE,0,0.54,0.3,114,0
https://xrhvoi.mrt.google.org/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,0,109,0.1,1,1,225,US,0,0.52,0.12,157,0
https://ngsml.ibsc.facebook.edu/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,547,0.31,1,1,708,BR,0,0.47,0.21,131,0
https://kid.qxbev.amazon.edu/dashboard/home/index,49,0,5,2,1,0,0,0,0,0,0,296,0.31,1,1,23,DE,0,0.5,0.43,129,0
http://amazon.net/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,1,1356,0.35,1,1,61,RU,0,0.56,0.32,177,0
http://gyfdx.ppdrik.google.com/dashboard/home/index,51,0,5,2,0,0,0,0,0,0,0,432,0.44,1,1,213,KR,0,0.4,0.34,125,0
http://google.org/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,2,329,0.34,1,1,25,IN,0,0.63,0.29,143,0
https://bnlp.facebook.net/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,1,96,0.3,1,1,31,US,0,0.45,0.29,72,0
http://google.edu/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,1,130,0.05,1,1,92,BR,0,0.48,0.16,139,0
http://mwef.apple.org/dashboard/home/index,42,0,5,1,0,0,0,0,0,0,1,799,0.12,1,1,545,RU,0,0.37,0.35,97,0
http://fmyg.iim.google.org/dashboard/home/index,47,0,5,2,0,0,0,0,0,0,0,443,0.09,1,1,4,KR,0,0.37,0.59,120,0
https://facebook.net/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,1,53,0.37,1,1,89,IN,0,0.56,0.31,145,0
https://yki.nmx.microsoft.edu/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,0,596,0.16,1,1,82,US,0,0.42,0.4,117,0
https://rxv.vxas.google.org/dashboard/home/index,48,0,5,2,1,0,0,0,0,0,0,972,0.33,1,1,150,KR,0,0.5,0.21,81,0
https://microsoft.net/dashboard/home/index,42,0,5,0,1,0,0,0,0,0,0,233,0.25,1,1,75,FR,0,0.39,0.3,120,0
http://facebook.com/dashboard/home/index,40,0,5,0,0,0,0,0,0,0,0,191,0.3,1,1,72,RU,0,0.7,0.25,153,0
https://jgdmi.mrhvfb.amazon.org/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,418,0.33,1,1,353,CN,0,0.44,0.16,96,0
http://dxqftw.amazon.com/dashboard/home/index,45,0,5,1,0,0,0,0,0,0,0,67,0.06,1,1,19,FR,0,0.45,0.43,91,0
https://zot.qnf.microsoft.net/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,0,11,0.35,1,1,123,KR,0,0.47,0.19,107,0
http://iezdj.rko.facebook.net/dashboard/home/index,50,0,5,2,0,0,0,0,0,0,0,611,0.22,1,1,80,RU,0,0.43,0.21,127,0
https://fhjwzk.amazon.com/dashboard/home/index,46,0,5,1,1,0,0,0,0,0,0,623,0.13,1,1,28,US,0,0.55,0.26,90,0
https://ptha.amazon.com/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,0,30,0.16,1,1,299,KR,0,0.58,0.25,129,0
https://uezax.google.edu/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,130,0.11,1,1,209,RU,0,0.47,0.4,171,0
https://gmk.vbjezy.apple.net/dashboard/home/index,49,0,5,2,1,0,0,0,0,0,0,38,0.43,1,1,380,FR,0,0.59,0.34,119,0
https://facebook.edu/dashboard/home/index,41,0,5,0,1,0,0,0,0,0,2,175,0.46,1,1,99,US,0,0.39,0.28,86,0
https://eispuu.sow.apple.edu/dashboard/home/index,49,0,5,2,1,0,0,0,0,0,1,143,0.35,1,1,52,US,0,0.48,0.23,134,0
https://google.com/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,1,826,0.12,1,1,181,IN,0,0.4,0.21,103,0
http://kzrwuv.google.net/dashboard/home/index,45,0,5,1,0,0,0,0,0,0,1,599,0.27,1,1,178,US,0,0.58,0.29,112,0
https://cnxq.microsoft.net/dashboard/home/index,47,0,5,1,1,0,0,0,0,0,0,501,0.45,1,1,58,KR,0,0.42,0.21,149,0
https://euss.amazon.net/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,0,154,0.06,1,1,12,KR,0,0.41,0.34,93,0
https://bkcpc.hwf.google.net/dashboard/home/index,49,0,5,2,1,0,0,0,0,0,0,589,0.32,1,1,851,BR,0,0.44,0.43,123,0
https://amazon.com/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,0,108,0.09,1,1,479,CN,0,0.52,0.08,90,0
https://amazon.org/dashboard/home/index,39,0,5,0,1,0,0,0,0,0,1,303,0.22,1,1,48,FR,0,0.33,0.34,101,0
http://hmrqxi.lsr.apple.net/dashboard/home/index,48,0,5,2,0,0,0,0,0,0,0,428,0.31,1,1,204,KR,0,0.38,0.21,101,0
https://wyfjuw.aboriu.facebook.com/dashboard/home/index,55,0,5,2,1,0,0,0,0,0,0,248,0.41,1,1,295,CN,0,0.44,0.12,75,0
https://usy.google.org/dashboard/home/index,43,0,5,1,1,0,0,0,0,0,0,352,0.03,1,1,17,CN,0,0.52,0.21,114,0
http://ajolt.yopj.facebook.net/dashboard/home/index,51,0,5,2,0,0,0,0,0,0,0,42,0.57,1,1,336,BR,0,0.66,0.35,100,0
https://lhton.nbam.facebook.net/dashboard/home/index,52,0,5,2,1,0,0,0,0,0,0,588,0.07,1,1,81,US,0,0.4,0.37,111,0
http://yvf.apple.net/dashboard/home/index,41,0,5,1,0,0,0,0,0,0,0,438,0.1,1,1,95,FR,0,0.59,0.22,102,0
https://edev.amazon.com/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,1,60,0.52,1,1,96,DE,0,0.48,0.21,113,0
https://czh.google.org/dashboard/home/index,43,0,5,1,1,0,0,0,0,0,0,466,0.4,1,1,142,BR,0,0.51,0.44,99,0
https://goad.amazon.edu/dashboard/home/index,44,0,5,1,1,0,0,0,0,0,1,210,0.37,1,1,47,CN,0,0.44,0.4,118,0
https://vitzp.wbgvc.amazon.com/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,1,203,0.36,1,1,71,FR,0,0.43,0.4,102,0
http://lhkzln.google.com/dashboard/home/index,45,0,5,1,0,0,0,0,0,0,0,537,0.18,1,1,7,IN,0,0.43,0.34,126,0
https://apple.net/dashboard/home/index,38,0,5,0,1,0,0,0,0,0,1,519,0.1,1,1,28,FR,0,0.39,0.33,109,0
